MILLISEC,subject,recording,label
399129,S2,S2-ADL1,Walk
401463,S2,S2-ADL1,Walk
404496,S2,S2-ADL1,Walk
404896,S2,S2-ADL1,Walk
407029,S2,S2-ADL1,Walk
409563,S2,S2-ADL1,Walk
414429,S2,S2-ADL1,Walk
418596,S2,S2-ADL1,Walk
429762,S2,S2-ADL1,Walk
430729,S2,S2-ADL1,Walk
431429,S2,S2-ADL1,Walk
432329,S2,S2-ADL1,Walk
433996,S2,S2-ADL1,Walk
434462,S2,S2-ADL1,Walk
436029,S2,S2-ADL1,Walk
438762,S2,S2-ADL1,Walk
439629,S2,S2-ADL1,Walk
441929,S2,S2-ADL1,Walk
444062,S2,S2-ADL1,Walk
453029,S2,S2-ADL1,Walk
453462,S2,S2-ADL1,Walk
454162,S2,S2-ADL1,Walk
455095,S2,S2-ADL1,Walk
459195,S2,S2-ADL1,Walk
461029,S2,S2-ADL1,Walk
462495,S2,S2-ADL1,Walk
464295,S2,S2-ADL1,Walk
464795,S2,S2-ADL1,Walk
465462,S2,S2-ADL1,Walk
473295,S2,S2-ADL1,Walk
474362,S2,S2-ADL1,Walk
476829,S2,S2-ADL1,Walk
477429,S2,S2-ADL1,Walk
480795,S2,S2-ADL1,Walk
482129,S2,S2-ADL1,Walk
483695,S2,S2-ADL1,Walk
484095,S2,S2-ADL1,Walk
490495,S2,S2-ADL1,Stand
491228,S2,S2-ADL1,Stand
495995,S2,S2-ADL1,Stand
497995,S2,S2-ADL1,Walk
505962,S2,S2-ADL1,Walk
506595,S2,S2-ADL1,Walk
511428,S2,S2-ADL1,Walk
512528,S2,S2-ADL1,Walk
514595,S2,S2-ADL1,Walk
515428,S2,S2-ADL1,Walk
516695,S2,S2-ADL1,Walk
517261,S2,S2-ADL1,Walk
518961,S2,S2-ADL1,Walk
518995,S2,S2-ADL1,Walk
520295,S2,S2-ADL1,Stand
521561,S2,S2-ADL1,Stand
523595,S2,S2-ADL1,Stand
523961,S2,S2-ADL1,Stand
524828,S2,S2-ADL1,Walk
524961,S2,S2-ADL1,Walk
527895,S2,S2-ADL1,Walk
530261,S2,S2-ADL1,Walk
531895,S2,S2-ADL1,Walk
535661,S2,S2-ADL1,Stand
536728,S2,S2-ADL1,Walk
538295,S2,S2-ADL1,Walk
542628,S2,S2-ADL1,Stand
545295,S2,S2-ADL1,Walk
547695,S2,S2-ADL1,Stand
550494,S2,S2-ADL1,Stand
556661,S2,S2-ADL1,Stand
557928,S2,S2-ADL1,Stand
560394,S2,S2-ADL1,Stand
564161,S2,S2-ADL1,Stand
565394,S2,S2-ADL1,Stand
566361,S2,S2-ADL1,Stand
570594,S2,S2-ADL1,Stand
572294,S2,S2-ADL1,Stand
572528,S2,S2-ADL1,Stand
573194,S2,S2-ADL1,Stand
573994,S2,S2-ADL1,Stand
574028,S2,S2-ADL1,Stand
574894,S2,S2-ADL1,Stand
587161,S2,S2-ADL1,Stand
588594,S2,S2-ADL1,Stand
589627,S2,S2-ADL1,Stand
591061,S2,S2-ADL1,Stand
591561,S2,S2-ADL1,Stand
591861,S2,S2-ADL1,Stand
592361,S2,S2-ADL1,Stand
592627,S2,S2-ADL1,Stand
592794,S2,S2-ADL1,Stand
596061,S2,S2-ADL1,Stand
600061,S2,S2-ADL1,Stand
602494,S2,S2-ADL1,Stand
605927,S2,S2-ADL1,Stand
609494,S2,S2-ADL1,Stand
614494,S2,S2-ADL1,Stand
621494,S2,S2-ADL1,Stand
622360,S2,S2-ADL1,Stand
626994,S2,S2-ADL1,Stand
630494,S2,S2-ADL1,Stand
630727,S2,S2-ADL1,Stand
632827,S2,S2-ADL1,Walk
633360,S2,S2-ADL1,Walk
637427,S2,S2-ADL1,Walk
638360,S2,S2-ADL1,Walk
640860,S2,S2-ADL1,Walk
641827,S2,S2-ADL1,Stand
641960,S2,S2-ADL1,Stand
642227,S2,S2-ADL1,Stand
643327,S2,S2-ADL1,Stand
646627,S2,S2-ADL1,Walk
646694,S2,S2-ADL1,Walk
647827,S2,S2-ADL1,Walk
649227,S2,S2-ADL1,Walk
654660,S2,S2-ADL1,Walk
659893,S2,S2-ADL1,Walk
660627,S2,S2-ADL1,Walk
661693,S2,S2-ADL1,Walk
663260,S2,S2-ADL1,Walk
664460,S2,S2-ADL1,Walk
666693,S2,S2-ADL1,Stand
667827,S2,S2-ADL1,Stand
673727,S2,S2-ADL1,Stand
674493,S2,S2-ADL1,Stand
678093,S2,S2-ADL1,Stand
678893,S2,S2-ADL1,Stand
679493,S2,S2-ADL1,Walk
680827,S2,S2-ADL1,Walk
682060,S2,S2-ADL1,Walk
684426,S2,S2-ADL1,Stand
685660,S2,S2-ADL1,Stand
691460,S2,S2-ADL1,Walk
691993,S2,S2-ADL1,Walk
692326,S2,S2-ADL1,Walk
693193,S2,S2-ADL1,Walk
697360,S2,S2-ADL1,Stand
697826,S2,S2-ADL1,Stand
701860,S2,S2-ADL1,Walk
702060,S2,S2-ADL1,Walk
710093,S2,S2-ADL1,Sit
717859,S2,S2-ADL1,Sit
718759,S2,S2-ADL1,Sit
719293,S2,S2-ADL1,Sit
719793,S2,S2-ADL1,Sit
720493,S2,S2-ADL1,Sit
721926,S2,S2-ADL1,Sit
722993,S2,S2-ADL1,Sit
724626,S2,S2-ADL1,Sit
724726,S2,S2-ADL1,Sit
725859,S2,S2-ADL1,Sit
726626,S2,S2-ADL1,Sit
726926,S2,S2-ADL1,Sit
727393,S2,S2-ADL1,Sit
729493,S2,S2-ADL1,Sit
732626,S2,S2-ADL1,Sit
734526,S2,S2-ADL1,Sit
737593,S2,S2-ADL1,Stand
740126,S2,S2-ADL1,Stand
741159,S2,S2-ADL1,Stand
741593,S2,S2-ADL1,Stand
744126,S2,S2-ADL1,Stand
746726,S2,S2-ADL1,Walk
747493,S2,S2-ADL1,Walk
747759,S2,S2-ADL1,Walk
749593,S2,S2-ADL1,Stand
759326,S2,S2-ADL1,Stand
760492,S2,S2-ADL1,Stand
760759,S2,S2-ADL1,Stand
760959,S2,S2-ADL1,Stand
761259,S2,S2-ADL1,Stand
764459,S2,S2-ADL1,Stand
765459,S2,S2-ADL1,Walk
768359,S2,S2-ADL1,Walk
768426,S2,S2-ADL1,Walk
771259,S2,S2-ADL1,Stand
772359,S2,S2-ADL1,Walk
778359,S2,S2-ADL1,Walk
778592,S2,S2-ADL1,Walk
779759,S2,S2-ADL1,Walk
781492,S2,S2-ADL1,Walk
782226,S2,S2-ADL1,Walk
782359,S2,S2-ADL1,Walk
783659,S2,S2-ADL1,Sit
784759,S2,S2-ADL1,Sit
785392,S2,S2-ADL1,Sit
786125,S2,S2-ADL1,Sit
790059,S2,S2-ADL1,Stand
792192,S2,S2-ADL1,Stand
794559,S2,S2-ADL1,Stand
801325,S2,S2-ADL1,Walk
803825,S2,S2-ADL1,Walk
804692,S2,S2-ADL1,Walk
806825,S2,S2-ADL1,Stand
809559,S2,S2-ADL1,Walk
810692,S2,S2-ADL1,Walk
819592,S2,S2-ADL1,Stand
832958,S2,S2-ADL1,Stand
833092,S2,S2-ADL1,Walk
834958,S2,S2-ADL1,Walk
838925,S2,S2-ADL1,Stand
839658,S2,S2-ADL1,Stand
840525,S2,S2-ADL1,Stand
844292,S2,S2-ADL1,Stand
844458,S2,S2-ADL1,Stand
844825,S2,S2-ADL1,Stand
852091,S2,S2-ADL1,Stand
852525,S2,S2-ADL1,Stand
852625,S2,S2-ADL1,Stand
855891,S2,S2-ADL1,Stand
857258,S2,S2-ADL1,Stand
859491,S2,S2-ADL1,Stand
859691,S2,S2-ADL1,Stand
860558,S2,S2-ADL1,Stand
866591,S2,S2-ADL1,Stand
868558,S2,S2-ADL1,Stand
875491,S2,S2-ADL1,Stand
876191,S2,S2-ADL1,Stand
877191,S2,S2-ADL1,Stand
877591,S2,S2-ADL1,Stand
882458,S2,S2-ADL1,Stand
883125,S2,S2-ADL1,Stand
885824,S2,S2-ADL1,Stand
886191,S2,S2-ADL1,Stand
886558,S2,S2-ADL1,Stand
887658,S2,S2-ADL1,Stand
891391,S2,S2-ADL1,Stand
891824,S2,S2-ADL1,Stand
891858,S2,S2-ADL1,Stand
895058,S2,S2-ADL1,Stand
897558,S2,S2-ADL1,Stand
899991,S2,S2-ADL1,Walk
900258,S2,S2-ADL1,Walk
901391,S2,S2-ADL1,Walk
904358,S2,S2-ADL1,Stand
906591,S2,S2-ADL1,Stand
908791,S2,S2-ADL1,Stand
914391,S2,S2-ADL1,Stand
915258,S2,S2-ADL1,Stand
917191,S2,S2-ADL1,Stand
920124,S2,S2-ADL1,Walk
921824,S2,S2-ADL1,Walk
923524,S2,S2-ADL1,Walk
929124,S2,S2-ADL1,Stand
930324,S2,S2-ADL1,Walk
934357,S2,S2-ADL1,Sit
937957,S2,S2-ADL1,Sit
938657,S2,S2-ADL1,Sit
939724,S2,S2-ADL1,Sit
940857,S2,S2-ADL1,Sit
943857,S2,S2-ADL1,Sit
947724,S2,S2-ADL1,Sit
949191,S2,S2-ADL1,Sit
950257,S2,S2-ADL1,Sit
952757,S2,S2-ADL1,Sit
953490,S2,S2-ADL1,Sit
955324,S2,S2-ADL1,Sit
955790,S2,S2-ADL1,Sit
960190,S2,S2-ADL1,Sit
962657,S2,S2-ADL1,Sit
965090,S2,S2-ADL1,Sit
967024,S2,S2-ADL1,Sit
967424,S2,S2-ADL1,Sit
969457,S2,S2-ADL1,Sit
969624,S2,S2-ADL1,Sit
972590,S2,S2-ADL1,Sit
975657,S2,S2-ADL1,Sit
979057,S2,S2-ADL1,Sit
980390,S2,S2-ADL1,Sit
981724,S2,S2-ADL1,Sit
983357,S2,S2-ADL1,Sit
985923,S2,S2-ADL1,Sit
987857,S2,S2-ADL1,Sit
989890,S2,S2-ADL1,Sit
994290,S2,S2-ADL1,Sit
996490,S2,S2-ADL1,Sit
997157,S2,S2-ADL1,Sit
997323,S2,S2-ADL1,Sit
998457,S2,S2-ADL1,Sit
999990,S2,S2-ADL1,Sit
1002323,S2,S2-ADL1,Sit
1004657,S2,S2-ADL1,Sit
1009157,S2,S2-ADL1,Sit
1015057,S2,S2-ADL1,Sit
1016390,S2,S2-ADL1,Sit
1018456,S2,S2-ADL1,Sit
1019623,S2,S2-ADL1,Sit
1021790,S2,S2-ADL1,Sit
1022090,S2,S2-ADL1,Sit
1022790,S2,S2-ADL1,Sit
1025656,S2,S2-ADL1,Sit
1027790,S2,S2-ADL1,Sit
1028856,S2,S2-ADL1,Sit
1029123,S2,S2-ADL1,Sit
1037090,S2,S2-ADL1,Sit
1041590,S2,S2-ADL1,Sit
1045556,S2,S2-ADL1,Sit
1045623,S2,S2-ADL1,Sit
1046056,S2,S2-ADL1,Sit
1046590,S2,S2-ADL1,Sit
1050723,S2,S2-ADL1,Sit
1051156,S2,S2-ADL1,Sit
1058589,S2,S2-ADL1,Sit
1062756,S2,S2-ADL1,Sit
1064056,S2,S2-ADL1,Sit
1068789,S2,S2-ADL1,Sit
1069589,S2,S2-ADL1,Sit
1069689,S2,S2-ADL1,Sit
1070023,S2,S2-ADL1,Sit
1070323,S2,S2-ADL1,Sit
1070789,S2,S2-ADL1,Sit
1073556,S2,S2-ADL1,Sit
1075123,S2,S2-ADL1,Sit
1075256,S2,S2-ADL1,Sit
1080856,S2,S2-ADL1,Sit
1080956,S2,S2-ADL1,Sit
1081256,S2,S2-ADL1,Sit
1082689,S2,S2-ADL1,Sit
1082789,S2,S2-ADL1,Sit
1085956,S2,S2-ADL1,Sit
1087622,S2,S2-ADL1,Sit
1088122,S2,S2-ADL1,Sit
1088222,S2,S2-ADL1,Sit
1090889,S2,S2-ADL1,Sit
1094356,S2,S2-ADL1,Sit
1098022,S2,S2-ADL1,Sit
1098356,S2,S2-ADL1,Sit
1099522,S2,S2-ADL1,Sit
1100156,S2,S2-ADL1,Sit
1101722,S2,S2-ADL1,Sit
1107389,S2,S2-ADL1,Sit
1109189,S2,S2-ADL1,Sit
1110722,S2,S2-ADL1,Sit
1113756,S2,S2-ADL1,Sit
1113889,S2,S2-ADL1,Sit
1117655,S2,S2-ADL1,Sit
1118322,S2,S2-ADL1,Sit
1120189,S2,S2-ADL1,Stand
1121055,S2,S2-ADL1,Stand
1122855,S2,S2-ADL1,Stand
1123989,S2,S2-ADL1,Stand
1124622,S2,S2-ADL1,Stand
1125555,S2,S2-ADL1,Stand
1125589,S2,S2-ADL1,Stand
1126055,S2,S2-ADL1,Stand
1129689,S2,S2-ADL1,Stand
1131489,S2,S2-ADL1,Stand
1133322,S2,S2-ADL1,Stand
1134855,S2,S2-ADL1,Walk
1135122,S2,S2-ADL1,Walk
1136955,S2,S2-ADL1,Walk
1137289,S2,S2-ADL1,Walk
1139522,S2,S2-ADL1,Walk
1141322,S2,S2-ADL1,Walk
1141389,S2,S2-ADL1,Walk
1141422,S2,S2-ADL1,Walk
1141855,S2,S2-ADL1,Walk
1144322,S2,S2-ADL1,Walk
1146189,S2,S2-ADL1,Stand
1157588,S2,S2-ADL1,Stand
1159422,S2,S2-ADL1,Walk
1159722,S2,S2-ADL1,Walk
1162855,S2,S2-ADL1,Walk
1163088,S2,S2-ADL1,Walk
1172455,S2,S2-ADL1,Walk
1177155,S2,S2-ADL1,Sit
1177422,S2,S2-ADL1,Sit
1184021,S2,S2-ADL1,Stand
1184688,S2,S2-ADL1,Stand
1188021,S2,S2-ADL1,Walk
1189288,S2,S2-ADL1,Walk
1191021,S2,S2-ADL1,Walk
1191721,S2,S2-ADL1,Walk
1193955,S2,S2-ADL1,Walk
1195488,S2,S2-ADL1,Walk
1195721,S2,S2-ADL1,Walk
1196288,S2,S2-ADL1,Walk
1197688,S2,S2-ADL1,Stand
1199488,S2,S2-ADL1,Stand
1201355,S2,S2-ADL1,Walk
1201521,S2,S2-ADL1,Walk
1202488,S2,S2-ADL1,Sit
1202655,S2,S2-ADL1,Sit
1203688,S2,S2-ADL1,Sit
1204088,S2,S2-ADL1,Sit
1205255,S2,S2-ADL1,Lie
1207421,S2,S2-ADL1,Lie
1210521,S2,S2-ADL1,Lie
1219288,S2,S2-ADL1,Sit
1221788,S2,S2-ADL1,Sit
1223888,S2,S2-ADL1,Sit
1228354,S2,S2-ADL1,Lie
1234954,S2,S2-ADL1,Lie
1235354,S2,S2-ADL1,Lie
1236154,S2,S2-ADL1,Lie
1240354,S2,S2-ADL1,Sit
1241188,S2,S2-ADL1,Sit
1241421,S2,S2-ADL1,Sit
1244721,S2,S2-ADL1,Sit
1245421,S2,S2-ADL1,Sit
1248588,S2,S2-ADL1,Lie
1250987,S2,S2-ADL1,Lie
1251321,S2,S2-ADL1,Lie
1252587,S2,S2-ADL1,Lie
1254487,S2,S2-ADL1,Lie
1267421,S2,S2-ADL1,Sit
1268454,S2,S2-ADL1,Sit
1269487,S2,S2-ADL1,Sit
1272587,S2,S2-ADL1,Sit
1274487,S2,S2-ADL1,Sit
1275787,S2,S2-ADL1,Sit
1276721,S2,S2-ADL1,Sit
1277387,S2,S2-ADL1,Sit
1280387,S2,S2-ADL1,Sit
1285287,S2,S2-ADL1,Sit
1286654,S2,S2-ADL1,Sit
1287887,S2,S2-ADL1,Sit
1290254,S2,S2-ADL1,Sit
1297620,S2,S2-ADL1,Sit
1298054,S2,S2-ADL1,Sit
1298887,S2,S2-ADL1,Sit
1300487,S2,S2-ADL1,Sit
1300820,S2,S2-ADL1,Sit
1301020,S2,S2-ADL1,Sit
1304720,S2,S2-ADL1,Sit
1306720,S2,S2-ADL1,Sit
1309454,S2,S2-ADL1,Sit
1311320,S2,S2-ADL1,Sit
1313620,S2,S2-ADL1,Sit
1318553,S2,S2-ADL1,Sit
1323853,S2,S2-ADL1,Sit
1333620,S2,S2-ADL1,Sit
1338520,S2,S2-ADL1,Sit
1343420,S2,S2-ADL1,Sit
1343887,S2,S2-ADL1,Sit
1347353,S2,S2-ADL1,Sit
1347820,S2,S2-ADL1,Sit
1348387,S2,S2-ADL1,Sit
1349253,S2,S2-ADL1,Sit
1357386,S2,S2-ADL1,Lie
1358420,S2,S2-ADL1,Lie
1359786,S2,S2-ADL1,Lie
1359853,S2,S2-ADL1,Lie
1363220,S2,S2-ADL1,Sit
1364786,S2,S2-ADL1,Sit
1366220,S2,S2-ADL1,Sit
1375220,S2,S2-ADL1,Lie
1378286,S2,S2-ADL1,Lie
1382953,S2,S2-ADL1,Lie
1384953,S2,S2-ADL1,Lie
1385419,S2,S2-ADL1,Lie
1385653,S2,S2-ADL1,Lie
1386519,S2,S2-ADL1,Lie
1387719,S2,S2-ADL1,Sit
1390419,S2,S2-ADL1,Sit
1392786,S2,S2-ADL1,Lie
1393286,S2,S2-ADL1,Lie
1397386,S2,S2-ADL1,Lie
1397953,S2,S2-ADL1,Lie
1404219,S2,S2-ADL1,Lie
1404553,S2,S2-ADL1,Lie
1405353,S2,S2-ADL1,Lie
1405719,S2,S2-ADL1,Lie
1405919,S2,S2-ADL1,Lie
1409919,S2,S2-ADL1,Sit
1410686,S2,S2-ADL1,Sit
1411686,S2,S2-ADL1,Sit
1413019,S2,S2-ADL1,Sit
1414153,S2,S2-ADL1,Sit
1415453,S2,S2-ADL1,Sit
1421819,S2,S2-ADL1,Lie
1422052,S2,S2-ADL1,Lie
1422919,S2,S2-ADL1,Lie
633,S2,S2-ADL2,Stand
967,S2,S2-ADL2,Stand
6267,S2,S2-ADL2,Stand
7067,S2,S2-ADL2,Stand
10100,S2,S2-ADL2,Stand
12267,S2,S2-ADL2,Stand
14833,S2,S2-ADL2,Stand
14867,S2,S2-ADL2,Stand
15467,S2,S2-ADL2,Stand
19666,S2,S2-ADL2,Stand
19933,S2,S2-ADL2,Stand
22033,S2,S2-ADL2,Stand
26066,S2,S2-ADL2,Stand
29633,S2,S2-ADL2,Stand
33366,S2,S2-ADL2,Stand
33933,S2,S2-ADL2,Stand
49066,S2,S2-ADL2,Stand
52699,S2,S2-ADL2,Stand
54499,S2,S2-ADL2,Stand
55399,S2,S2-ADL2,Stand
57999,S2,S2-ADL2,Stand
59766,S2,S2-ADL2,Stand
62399,S2,S2-ADL2,Stand
62966,S2,S2-ADL2,Stand
63266,S2,S2-ADL2,Stand
63399,S2,S2-ADL2,Stand
66033,S2,S2-ADL2,Stand
69166,S2,S2-ADL2,Walk
71499,S2,S2-ADL2,Walk
73933,S2,S2-ADL2,Walk
74199,S2,S2-ADL2,Walk
76733,S2,S2-ADL2,Sit
77633,S2,S2-ADL2,Sit
78799,S2,S2-ADL2,Sit
79299,S2,S2-ADL2,Sit
79699,S2,S2-ADL2,Sit
82033,S2,S2-ADL2,Sit
82199,S2,S2-ADL2,Sit
85299,S2,S2-ADL2,Sit
89366,S2,S2-ADL2,Sit
90066,S2,S2-ADL2,Sit
90599,S2,S2-ADL2,Sit
90799,S2,S2-ADL2,Sit
92166,S2,S2-ADL2,Walk
92766,S2,S2-ADL2,Walk
95132,S2,S2-ADL2,Walk
95899,S2,S2-ADL2,Walk
97832,S2,S2-ADL2,Walk
98866,S2,S2-ADL2,Walk
107199,S2,S2-ADL2,Walk
109699,S2,S2-ADL2,Walk
111732,S2,S2-ADL2,Stand
112199,S2,S2-ADL2,Stand
112699,S2,S2-ADL2,Stand
126832,S2,S2-ADL2,Stand
127599,S2,S2-ADL2,Stand
128232,S2,S2-ADL2,Stand
129899,S2,S2-ADL2,Walk
133032,S2,S2-ADL2,Walk
134565,S2,S2-ADL2,Walk
137532,S2,S2-ADL2,Walk
138065,S2,S2-ADL2,Walk
138899,S2,S2-ADL2,Walk
140965,S2,S2-ADL2,Walk
144265,S2,S2-ADL2,Stand
147532,S2,S2-ADL2,Stand
156398,S2,S2-ADL2,Stand
157798,S2,S2-ADL2,Walk
160565,S2,S2-ADL2,Walk
161498,S2,S2-ADL2,Stand
162232,S2,S2-ADL2,Stand
166232,S2,S2-ADL2,Walk
166932,S2,S2-ADL2,Walk
168298,S2,S2-ADL2,Walk
170632,S2,S2-ADL2,Walk
173432,S2,S2-ADL2,Walk
173665,S2,S2-ADL2,Walk
177298,S2,S2-ADL2,Stand
180098,S2,S2-ADL2,Stand
185598,S2,S2-ADL2,Walk
186165,S2,S2-ADL2,Walk
186365,S2,S2-ADL2,Walk
187565,S2,S2-ADL2,Walk
189865,S2,S2-ADL2,Stand
196265,S2,S2-ADL2,Walk
197665,S2,S2-ADL2,Walk
199431,S2,S2-ADL2,Walk
199598,S2,S2-ADL2,Walk
200831,S2,S2-ADL2,Walk
201198,S2,S2-ADL2,Walk
203165,S2,S2-ADL2,Walk
203265,S2,S2-ADL2,Walk
204931,S2,S2-ADL2,Walk
205531,S2,S2-ADL2,Walk
211265,S2,S2-ADL2,Walk
214865,S2,S2-ADL2,Walk
215765,S2,S2-ADL2,Walk
216131,S2,S2-ADL2,Walk
218231,S2,S2-ADL2,Walk
219564,S2,S2-ADL2,Walk
221531,S2,S2-ADL2,Walk
221731,S2,S2-ADL2,Walk
221798,S2,S2-ADL2,Walk
222164,S2,S2-ADL2,Walk
224164,S2,S2-ADL2,Walk
230898,S2,S2-ADL2,Walk
231931,S2,S2-ADL2,Walk
233964,S2,S2-ADL2,Walk
237431,S2,S2-ADL2,Walk
239998,S2,S2-ADL2,Walk
241931,S2,S2-ADL2,Walk
242964,S2,S2-ADL2,Walk
248264,S2,S2-ADL2,Walk
251731,S2,S2-ADL2,Walk
255997,S2,S2-ADL2,Walk
256631,S2,S2-ADL2,Walk
257264,S2,S2-ADL2,Walk
261364,S2,S2-ADL2,Walk
261497,S2,S2-ADL2,Walk
268831,S2,S2-ADL2,Walk
269631,S2,S2-ADL2,Walk
269997,S2,S2-ADL2,Walk
270231,S2,S2-ADL2,Walk
270264,S2,S2-ADL2,Walk
274464,S2,S2-ADL2,Walk
277864,S2,S2-ADL2,Walk
278764,S2,S2-ADL2,Walk
278831,S2,S2-ADL2,Walk
281497,S2,S2-ADL2,Walk
283197,S2,S2-ADL2,Walk
283530,S2,S2-ADL2,Walk
284864,S2,S2-ADL2,Walk
288230,S2,S2-ADL2,Walk
288497,S2,S2-ADL2,Walk
288830,S2,S2-ADL2,Walk
289030,S2,S2-ADL2,Walk
289597,S2,S2-ADL2,Walk
294764,S2,S2-ADL2,Walk
295730,S2,S2-ADL2,Walk
300664,S2,S2-ADL2,Walk
301964,S2,S2-ADL2,Walk
306764,S2,S2-ADL2,Walk
307630,S2,S2-ADL2,Walk
307797,S2,S2-ADL2,Walk
314530,S2,S2-ADL2,Walk
317063,S2,S2-ADL2,Walk
321463,S2,S2-ADL2,Walk
327530,S2,S2-ADL2,Walk
328163,S2,S2-ADL2,Walk
328963,S2,S2-ADL2,Walk
330830,S2,S2-ADL2,Stand
335863,S2,S2-ADL2,Walk
338230,S2,S2-ADL2,Stand
340597,S2,S2-ADL2,Sit
341797,S2,S2-ADL2,Walk
342463,S2,S2-ADL2,Walk
343863,S2,S2-ADL2,Walk
344897,S2,S2-ADL2,Walk
346830,S2,S2-ADL2,Stand
347263,S2,S2-ADL2,Stand
348463,S2,S2-ADL2,Stand
348930,S2,S2-ADL2,Stand
350930,S2,S2-ADL2,Stand
351496,S2,S2-ADL2,Stand
355263,S2,S2-ADL2,Stand
357330,S2,S2-ADL2,Stand
357830,S2,S2-ADL2,Stand
361630,S2,S2-ADL2,Stand
366563,S2,S2-ADL2,Stand
366596,S2,S2-ADL2,Stand
366963,S2,S2-ADL2,Stand
367963,S2,S2-ADL2,Stand
369163,S2,S2-ADL2,Stand
369930,S2,S2-ADL2,Stand
370796,S2,S2-ADL2,Stand
379830,S2,S2-ADL2,Stand
381363,S2,S2-ADL2,Stand
386196,S2,S2-ADL2,Walk
386463,S2,S2-ADL2,Walk
387996,S2,S2-ADL2,Walk
395229,S2,S2-ADL2,Stand
395929,S2,S2-ADL2,Stand
398396,S2,S2-ADL2,Stand
402163,S2,S2-ADL2,Walk
406396,S2,S2-ADL2,Walk
407263,S2,S2-ADL2,Walk
409629,S2,S2-ADL2,Stand
410529,S2,S2-ADL2,Stand
411196,S2,S2-ADL2,Stand
412896,S2,S2-ADL2,Walk
414696,S2,S2-ADL2,Walk
416896,S2,S2-ADL2,Walk
419329,S2,S2-ADL2,Stand
419629,S2,S2-ADL2,Stand
419662,S2,S2-ADL2,Stand
425096,S2,S2-ADL2,Sit
428496,S2,S2-ADL2,Sit
433029,S2,S2-ADL2,Walk
435029,S2,S2-ADL2,Stand
436062,S2,S2-ADL2,Stand
436796,S2,S2-ADL2,Stand
440729,S2,S2-ADL2,Walk
442696,S2,S2-ADL2,Walk
444396,S2,S2-ADL2,Walk
447229,S2,S2-ADL2,Walk
449096,S2,S2-ADL2,Walk
451295,S2,S2-ADL2,Stand
451729,S2,S2-ADL2,Stand
453062,S2,S2-ADL2,Stand
453129,S2,S2-ADL2,Stand
453995,S2,S2-ADL2,Walk
458529,S2,S2-ADL2,Walk
458962,S2,S2-ADL2,Walk
461995,S2,S2-ADL2,Walk
462195,S2,S2-ADL2,Walk
462829,S2,S2-ADL2,Walk
463229,S2,S2-ADL2,Walk
463262,S2,S2-ADL2,Walk
464062,S2,S2-ADL2,Walk
464095,S2,S2-ADL2,Walk
464662,S2,S2-ADL2,Walk
465829,S2,S2-ADL2,Walk
472129,S2,S2-ADL2,Sit
472729,S2,S2-ADL2,Sit
474462,S2,S2-ADL2,Sit
475395,S2,S2-ADL2,Sit
475862,S2,S2-ADL2,Sit
476662,S2,S2-ADL2,Sit
479162,S2,S2-ADL2,Sit
489195,S2,S2-ADL2,Stand
489295,S2,S2-ADL2,Stand
489495,S2,S2-ADL2,Stand
489662,S2,S2-ADL2,Stand
491495,S2,S2-ADL2,Stand
494395,S2,S2-ADL2,Stand
496895,S2,S2-ADL2,Stand
497895,S2,S2-ADL2,Stand
500128,S2,S2-ADL2,Stand
505295,S2,S2-ADL2,Walk
505728,S2,S2-ADL2,Walk
507662,S2,S2-ADL2,Sit
511195,S2,S2-ADL2,Walk
512862,S2,S2-ADL2,Walk
515662,S2,S2-ADL2,Stand
520795,S2,S2-ADL2,Walk
523028,S2,S2-ADL2,Walk
524128,S2,S2-ADL2,Walk
524561,S2,S2-ADL2,Walk
526261,S2,S2-ADL2,Walk
527861,S2,S2-ADL2,Stand
528361,S2,S2-ADL2,Stand
532761,S2,S2-ADL2,Stand
533161,S2,S2-ADL2,Stand
533695,S2,S2-ADL2,Stand
533761,S2,S2-ADL2,Stand
535095,S2,S2-ADL2,Stand
540961,S2,S2-ADL2,Stand
543895,S2,S2-ADL2,Stand
545061,S2,S2-ADL2,Stand
545261,S2,S2-ADL2,Stand
546995,S2,S2-ADL2,Stand
547895,S2,S2-ADL2,Stand
549128,S2,S2-ADL2,Stand
551394,S2,S2-ADL2,Stand
552294,S2,S2-ADL2,Stand
552661,S2,S2-ADL2,Stand
553061,S2,S2-ADL2,Stand
556928,S2,S2-ADL2,Walk
557128,S2,S2-ADL2,Walk
557228,S2,S2-ADL2,Walk
559694,S2,S2-ADL2,Walk
560394,S2,S2-ADL2,Stand
561628,S2,S2-ADL2,Stand
561728,S2,S2-ADL2,Stand
568061,S2,S2-ADL2,Walk
569194,S2,S2-ADL2,Stand
569428,S2,S2-ADL2,Sit
570561,S2,S2-ADL2,Sit
580861,S2,S2-ADL2,Sit
586694,S2,S2-ADL2,Sit
590394,S2,S2-ADL2,Sit
590827,S2,S2-ADL2,Sit
595261,S2,S2-ADL2,Sit
597761,S2,S2-ADL2,Sit
597827,S2,S2-ADL2,Sit
599027,S2,S2-ADL2,Sit
599827,S2,S2-ADL2,Sit
603894,S2,S2-ADL2,Sit
610261,S2,S2-ADL2,Sit
610927,S2,S2-ADL2,Sit
611061,S2,S2-ADL2,Sit
615094,S2,S2-ADL2,Sit
616227,S2,S2-ADL2,Sit
619960,S2,S2-ADL2,Sit
622960,S2,S2-ADL2,Sit
